date,ticker,open,high,low,close,volume
2024-01-09,MSFT,349.98,360.05,357.02,358.46,26971019
2024-01-10,MSFT,357.6,362.13,354.14,357.99,24203968
2024-01-11,MSFT,359.11,363.3,354.35,358.97,15633408
2024-01-12,MSFT,358.79,358.54,349.9,355.54,22657483
2024-01-15,MSFT,356.22,357.81,354.85,356.51,26126503
2024-01-16,MSFT,357.36,353.94,351.05,352.95,18565933
2024-01-17,MSFT,353.53,355.23,349.57,352.72,30427389
2024-01-18,MSFT,353.65,369.27,359.01,363.14,32602741
2024-01-19,MSFT,361.67,366.51,360.04,362.81,21333555
2024-01-22,MSFT,361.24,360.4,354.05,357.08,31081894
2024-01-23,MSFT,357.01,351.2,347.05,349.68,24190353
2024-01-24,MSFT,349.65,354.66,347.67,350.59,35269452
2024-01-25,MSFT,349.73,347.92,345.46,346.62,46022068
2024-01-26,MSFT,347.01,350.96,343.83,348.17,18007281
2024-01-29,MSFT,349.67,342.33,337.42,339.61,31491609
2024-01-30,MSFT,341.51,346.12,340.84,343.52,36979555
2024-01-31,MSFT,345.81,341.41,334.03,338.03,18684078
2024-02-01,MSFT,335.93,341.29,336.54,338.48,21038195
2024-02-02,MSFT,336.62,341.61,334.0,336.88,20967270
2024-02-05,MSFT,336.42,348.27,344.55,346.32,24023714
2024-02-06,MSFT,346.46,351.67,344.77,347.47,22465171
2024-02-07,MSFT,347.07,360.84,354.61,358.49,23556232
2024-02-08,MSFT,357.55,363.16,360.02,361.88,32145495
2024-02-09,MSFT,361.36,374.17,364.99,370.31,14155911
2024-02-12,MSFT,371.16,374.36,366.37,369.32,18666076
2024-02-13,MSFT,367.0,377.42,364.87,371.55,30564959
2024-02-14,MSFT,375.66,381.51,376.93,378.97,29509394
2024-02-15,MSFT,379.01,387.88,381.51,384.64,18198026
2024-02-16,MSFT,386.55,390.5,386.17,388.1,29570771
2024-02-19,MSFT,387.04,393.33,380.51,386.33,37223337
2024-02-20,MSFT,387.38,389.12,382.09,385.59,24634991
2024-02-21,MSFT,385.77,395.72,390.26,392.79,18476275
2024-02-22,MSFT,394.38,405.72,394.43,401.45,32503965
2024-02-23,MSFT,401.07,399.42,396.75,397.95,41921107
2024-02-26,MSFT,400.87,397.28,390.64,393.55,19164004
2024-02-27,MSFT,390.77,392.56,384.21,388.21,25296130
2024-02-28,MSFT,389.95,397.92,389.05,393.55,34671655
2024-02-29,MSFT,393.77,391.59,384.1,388.06,25880335
2024-03-01,MSFT,386.19,397.02,390.74,393.32,14800884
2024-03-04,MSFT,396.95,402.09,393.65,396.95,28556972
2024-03-05,MSFT,400.42,399.21,388.63,393.79,18638572
2024-03-06,MSFT,389.93,406.13,401.49,403.85,17075745
2024-03-07,MSFT,404.19,401.25,390.38,394.89,14887939
2024-03-08,MSFT,396.2,410.71,400.82,405.58,35730262
2024-03-11,MSFT,406.43,414.79,399.85,407.87,19461972
2024-03-12,MSFT,410.79,399.66,388.56,395.0,27629296
2024-03-13,MSFT,397.44,407.23,403.45,405.26,29742058
2024-03-14,MSFT,405.77,416.92,407.58,411.76,26243583
2024-03-15,MSFT,416.19,413.33,406.72,409.23,27326230
2024-03-18,MSFT,411.04,405.21,401.95,403.3,28027614
2024-03-19,MSFT,402.63,397.1,389.22,393.69,26057486
2024-03-20,MSFT,392.66,413.03,404.88,409.19,19902154
2024-03-21,MSFT,411.6,404.65,402.45,403.52,19376765
2024-03-22,MSFT,402.01,400.56,388.64,395.81,24224908
2024-03-25,MSFT,395.04,399.28,395.06,397.72,24071452
2024-03-26,MSFT,397.27,390.5,383.15,387.82,28436449
2024-03-27,MSFT,388.47,385.21,375.87,382.09,34791421
2024-03-28,MSFT,381.74,393.54,384.03,388.36,27717041
2024-03-29,MSFT,385.94,393.25,388.28,391.44,19601590
2024-04-01,MSFT,393.59,394.83,385.97,389.29,12994537
2024-04-02,MSFT,388.55,396.28,384.59,389.64,19849814
2024-04-03,MSFT,393.35,391.15,382.51,387.16,16702004
2024-04-04,MSFT,387.71,390.49,383.26,387.01,20080800
2024-04-05,MSFT,389.33,384.23,381.51,382.62,26884742
2024-04-08,MSFT,383.76,384.99,375.37,379.36,25641008
2024-04-09,MSFT,381.72,378.41,372.93,375.95,43655492
2024-04-10,MSFT,376.97,376.32,367.74,371.9,28898806
2024-04-11,MSFT,372.31,382.07,374.7,378.29,44328420
2024-04-12,MSFT,380.24,389.75,379.07,383.13,30982348
2024-04-15,MSFT,387.63,382.3,370.97,377.77,34625411
2024-04-16,MSFT,377.29,376.02,367.61,370.95,22448081
2024-04-17,MSFT,372.34,374.34,365.26,370.25,18111064
2024-04-18,MSFT,370.24,388.18,378.68,383.26,21849714
2024-04-19,MSFT,384.17,379.53,374.22,377.33,24911136
2024-04-22,MSFT,377.4,380.04,370.37,376.59,20706096
2024-04-23,MSFT,372.75,380.55,373.92,377.34,18514109
2024-04-24,MSFT,376.98,381.74,369.29,376.92,28330164
2024-04-25,MSFT,378.7,377.52,371.18,374.43,18490492
2024-04-26,MSFT,373.08,385.08,377.94,381.53,15781340
2024-04-29,MSFT,383.19,388.5,379.18,384.5,17854400
2024-04-30,MSFT,384.83,391.67,388.68,389.88,23302698
2024-05-01,MSFT,389.53,396.8,388.49,393.75,18570978
2024-05-02,MSFT,395.43,404.38,395.41,399.57,23346541
2024-05-03,MSFT,400.85,412.91,407.84,409.91,29934423
2024-05-06,MSFT,410.72,422.08,417.34,418.84,29701832
2024-05-07,MSFT,420.85,442.39,430.1,434.71,20504165
2024-05-08,MSFT,435.13,444.98,441.41,443.39,16906418
2024-05-09,MSFT,439.94,443.5,435.13,439.0,21035022
2024-05-10,MSFT,438.21,452.54,438.85,445.16,30434269
2024-05-13,MSFT,441.36,454.18,443.86,450.43,32643138
2024-05-14,MSFT,451.83,467.17,461.05,464.53,27791849
2024-05-15,MSFT,466.5,459.45,456.48,457.78,35848676
2024-05-16,MSFT,459.82,469.58,457.69,462.1,41998607
2024-05-17,MSFT,463.16,460.3,455.24,457.44,21626241
2024-05-20,MSFT,459.53,466.07,457.23,461.41,39050075
2024-05-21,MSFT,457.98,466.3,452.42,460.13,23120298
2024-05-22,MSFT,459.89,466.75,459.39,463.89,33948016
2024-05-23,MSFT,460.79,456.82,449.56,453.97,30921371
2024-05-24,MSFT,453.2,468.65,454.54,459.95,13815046
2024-05-27,MSFT,463.46,463.48,459.07,461.71,18709055
2024-05-28,MSFT,464.1,466.76,460.46,463.09,17330872
2024-05-29,MSFT,464.54,482.22,473.49,477.82,14647383
2024-05-30,MSFT,477.41,482.95,469.82,475.23,32546515
2024-05-31,MSFT,473.0,486.76,472.07,478.08,46502560
2024-06-03,MSFT,478.5,485.18,472.09,479.12,23140262
2024-06-04,MSFT,481.63,489.77,472.74,480.9,32301795
2024-06-05,MSFT,481.83,500.16,496.56,498.32,39027378
2024-06-06,MSFT,494.59,506.13,495.21,499.11,26612348
2024-06-07,MSFT,499.36,498.28,492.17,494.97,24810871
2024-06-10,MSFT,490.49,517.96,501.14,510.07,23223610
2024-06-11,MSFT,512.01,513.8,499.94,507.9,29374985
2024-06-12,MSFT,506.24,500.64,493.27,495.52,32501428
2024-06-13,MSFT,492.65,499.18,484.51,490.06,28714932
2024-06-14,MSFT,491.95,486.81,474.12,480.82,28420614
2024-06-17,MSFT,482.09,470.98,464.79,467.65,24618912
2024-06-18,MSFT,468.17,470.42,462.13,465.26,15502316
2024-06-19,MSFT,470.08,471.5,458.0,465.02,32726683
2024-06-20,MSFT,466.42,477.51,470.62,474.03,17004674
2024-06-21,MSFT,472.58,480.24,476.91,479.03,30105007
2024-06-24,MSFT,480.21,491.52,478.5,483.74,31361995
2024-06-25,MSFT,483.09,482.04,472.65,477.27,17756403
2024-06-26,MSFT,480.12,487.26,478.32,484.25,20832944
2024-06-27,MSFT,484.89,500.19,489.78,495.27,47243647
2024-06-28,MSFT,496.16,505.15,493.85,498.65,24410934
2024-07-01,MSFT,495.25,506.93,499.93,502.28,17336458
2024-07-02,MSFT,502.42,496.16,491.03,492.66,31789612
2024-07-03,MSFT,492.53,506.72,491.96,501.21,19827567
2024-07-04,MSFT,498.78,522.1,508.9,515.77,14051351
2024-07-05,MSFT,515.23,523.25,514.98,518.7,29218634
2024-07-08,MSFT,519.77,519.28,504.6,514.18,18989581
2024-07-09,MSFT,514.16,515.69,511.6,513.17,27528788
2024-07-10,MSFT,509.74,516.96,502.54,510.08,19590971
2024-07-11,MSFT,509.42,515.53,500.06,507.49,30908681
2024-07-12,MSFT,506.37,519.41,506.12,513.0,26414822
2024-07-15,MSFT,513.47,518.23,512.04,515.57,11497311
2024-07-16,MSFT,515.78,528.31,519.62,524.1,28035724
2024-07-17,MSFT,523.08,531.77,522.8,527.48,22918774
2024-07-18,MSFT,526.35,527.03,509.85,520.65,38240345
2024-07-19,MSFT,520.82,522.8,510.69,516.87,28146926
2024-07-22,MSFT,519.22,516.5,509.85,512.61,31365958
2024-07-23,MSFT,513.29,517.8,504.27,511.41,20200625
2024-07-24,MSFT,514.85,528.56,523.43,526.38,19724381
2024-07-25,MSFT,529.2,550.34,537.1,543.16,24808368
2024-07-26,MSFT,547.0,558.82,544.44,550.69,22436542
2024-07-29,MSFT,554.25,559.65,547.46,552.05,37347969
2024-07-30,MSFT,556.12,544.93,537.13,540.65,23876151
2024-07-31,MSFT,537.71,552.25,535.25,542.85,17312508
2024-08-01,MSFT,544.51,540.14,533.53,536.45,19503648
2024-08-02,MSFT,539.54,554.66,545.53,550.73,33394497
2024-08-05,MSFT,554.37,544.35,529.95,537.29,23776521
2024-08-06,MSFT,535.34,544.48,533.49,540.88,23398274
2024-08-07,MSFT,542.56,540.58,527.92,533.8,34361340
2024-08-08,MSFT,533.99,540.03,525.9,534.03,19000149
2024-08-09,MSFT,538.69,541.97,536.6,539.98,12785643
2024-08-12,MSFT,536.44,551.3,544.6,549.07,19356259
2024-08-13,MSFT,547.07,552.57,542.33,548.87,26883226
2024-08-14,MSFT,544.17,560.06,550.69,555.81,23196986
2024-08-15,MSFT,556.19,556.2,546.2,550.37,15654320
2024-08-16,MSFT,556.26,556.09,546.86,552.83,33909448
2024-08-19,MSFT,552.71,565.14,559.39,561.95,26256797
2024-08-20,MSFT,562.22,575.09,555.43,565.23,28094679
2024-08-21,MSFT,566.7,565.46,554.4,560.87,28353738
2024-08-22,MSFT,560.56,562.95,554.31,558.74,16933917
2024-08-23,MSFT,559.71,573.08,563.2,568.09,27377992
2024-08-26,MSFT,569.14,563.89,553.3,558.73,32822424
2024-08-27,MSFT,556.5,554.46,548.37,550.81,35197283
2024-08-28,MSFT,550.56,558.17,553.33,556.38,31039321
2024-08-29,MSFT,558.33,562.31,543.47,552.87,29160490
2024-08-30,MSFT,555.3,544.55,538.04,540.68,14844797
2024-09-02,MSFT,544.0,556.24,549.26,552.63,24888240
2024-09-03,MSFT,553.51,554.67,534.63,543.47,18763312
2024-09-04,MSFT,544.38,548.26,536.21,542.08,36727514
2024-09-05,MSFT,544.0,542.48,531.75,537.14,35092578
2024-09-06,MSFT,535.63,538.79,532.0,534.94,18797374
2024-09-09,MSFT,533.33,531.69,525.12,527.85,24657530
2024-09-10,MSFT,527.54,535.8,532.21,534.14,26935056
2024-09-11,MSFT,530.92,542.77,528.94,535.39,32756886
2024-09-12,MSFT,536.42,548.13,540.05,544.07,15122600
2024-09-13,MSFT,546.76,546.55,530.66,539.19,12884037
2024-09-16,MSFT,537.38,568.22,552.65,557.94,25287757
2024-09-17,MSFT,559.09,544.73,539.05,541.77,11698384
2024-09-18,MSFT,540.16,536.75,520.31,528.73,26218035
2024-09-19,MSFT,526.19,545.79,540.64,543.85,29860548
2024-09-20,MSFT,549.13,552.19,542.61,548.25,36223199
2024-09-23,MSFT,545.65,559.41,546.0,551.53,20740853
2024-09-24,MSFT,548.19,557.76,552.81,555.61,26238566
2024-09-25,MSFT,556.18,566.33,553.08,560.97,30396539
2024-09-26,MSFT,561.68,571.28,559.18,563.95,17569418
2024-09-27,MSFT,565.73,560.01,550.67,555.77,32900246
2024-09-30,MSFT,561.02,564.84,561.9,563.31,27144610
2024-10-01,MSFT,561.24,575.77,564.45,569.54,20847664
2024-10-02,MSFT,567.98,590.72,576.42,582.84,26083162
2024-10-03,MSFT,587.27,604.05,595.87,599.61,23976531
2024-10-04,MSFT,602.27,607.36,598.89,603.1,31591813
2024-10-07,MSFT,605.38,594.35,590.44,591.9,22437592
2024-10-08,MSFT,590.25,621.68,601.19,609.01,26762535
2024-10-09,MSFT,612.25,602.71,594.78,599.68,20751039
2024-10-10,MSFT,601.96,609.67,597.28,603.24,18869049
2024-10-11,MSFT,603.78,610.5,595.56,601.16,26320172
2024-10-14,MSFT,599.5,606.03,589.39,597.45,19103002
2024-10-15,MSFT,597.75,611.33,592.82,605.04,31786761
2024-10-16,MSFT,609.75,619.86,597.96,607.73,29860770
2024-10-17,MSFT,604.59,616.27,609.16,613.02,19872591
2024-10-18,MSFT,610.71,608.88,599.87,605.56,26655885
2024-10-21,MSFT,603.76,609.11,594.76,604.26,19845273
2024-10-22,MSFT,603.08,599.91,593.71,597.33,15449582
2024-10-23,MSFT,597.29,600.48,591.13,595.81,20899145
2024-10-24,MSFT,598.51,597.96,593.23,595.05,24625457
2024-10-25,MSFT,596.35,624.62,606.69,612.95,29233006
2024-10-28,MSFT,613.12,615.44,601.57,610.81,26146616
2024-10-29,MSFT,611.61,598.88,587.06,591.05,32824599
2024-10-30,MSFT,592.79,612.07,597.34,604.54,18625395
2024-10-31,MSFT,599.73,615.12,603.33,609.19,22328554
2024-11-01,MSFT,612.27,617.36,599.97,608.29,40943203
2024-11-04,MSFT,605.92,615.87,597.79,604.47,14006924
2024-11-05,MSFT,603.21,605.97,587.91,595.88,21830095
2024-11-06,MSFT,596.84,617.3,612.25,614.71,18127455
2024-11-07,MSFT,614.49,619.26,612.19,615.57,23576637
2024-11-08,MSFT,616.99,603.7,595.56,599.31,21945049
2024-11-11,MSFT,599.71,608.64,596.17,602.77,29949794
2024-11-12,MSFT,601.94,620.11,606.46,614.69,26991770
2024-11-13,MSFT,619.13,621.41,610.14,616.57,16897920
2024-11-14,MSFT,618.63,616.67,596.64,608.23,20956046
2024-11-15,MSFT,609.1,601.77,595.58,599.17,24999122
2024-11-18,MSFT,601.13,596.67,583.25,590.92,31208487
2024-11-19,MSFT,588.95,613.05,597.92,605.61,51871147
2024-11-20,MSFT,611.84,611.55,599.97,605.29,30867830
2024-11-21,MSFT,602.18,592.01,586.48,589.84,18451134
2024-11-22,MSFT,590.16,599.65,584.53,593.77,24305976
2024-11-25,MSFT,592.97,600.9,589.85,595.44,26394843
2024-11-26,MSFT,594.53,594.74,588.69,591.6,21392888
2024-11-27,MSFT,590.33,588.95,575.53,582.51,28787842
2024-11-28,MSFT,580.39,577.54,565.86,573.17,12647539
2024-11-29,MSFT,576.39,590.02,578.18,583.41,29512700
2024-12-02,MSFT,580.09,591.44,576.96,586.03,21670667
2024-12-03,MSFT,588.76,594.14,585.26,590.81,24190603
2024-12-04,MSFT,592.63,604.35,585.99,593.45,38806692
2024-12-05,MSFT,592.38,603.5,589.07,596.87,17122967
2024-12-06,MSFT,598.37,595.55,590.9,592.83,27131396
2024-12-09,MSFT,592.39,596.76,582.85,591.26,31723327
2024-12-10,MSFT,588.19,607.95,596.25,602.57,26310727
2024-12-11,MSFT,599.46,624.7,610.93,616.5,15403860
2024-12-12,MSFT,618.41,613.53,596.56,605.11,37487022
2024-12-13,MSFT,606.83,606.33,600.29,603.48,23464053
2024-12-16,MSFT,604.17,621.94,606.59,611.87,21340647
2024-12-17,MSFT,610.74,634.45,626.24,630.65,22776537
2024-12-18,MSFT,630.09,660.34,637.75,648.99,22292090
2024-12-19,MSFT,647.99,652.52,631.64,641.28,17493369
2024-12-20,MSFT,635.99,662.39,648.34,654.68,26268250
2024-12-23,MSFT,654.86,663.39,650.1,655.67,20899096
2024-12-24,MSFT,657.29,675.27,658.9,666.93,30573765
2024-12-25,MSFT,667.15,679.35,670.82,675.66,29199584
2024-12-26,MSFT,681.31,666.52,659.93,662.74,40714188
2024-12-27,MSFT,659.59,676.97,655.49,668.9,23462088
2024-12-30,MSFT,666.81,685.48,673.68,679.98,19646533
2024-12-31,MSFT,680.41,683.74,673.99,680.16,16086061
2022-01-03,NVDA,295.91,308.65,293.54,301.23,34215802
2022-01-04,NVDA,299.96,291.38,271.4,280.74,85563760
2022-01-05,NVDA,281.38,311.2,290.03,298.15,61878558
2022-01-06,NVDA,299.01,310.1,294.1,300.81,45861406
2022-01-07,NVDA,291.83,311.03,296.06,300.97,37765162
2022-01-10,NVDA,303.36,293.5,284.75,289.16,69073353
2022-01-11,NVDA,289.69,308.97,288.1,299.05,35927106
2022-01-12,NVDA,301.12,303.1,297.13,299.71,98537033
2022-01-13,NVDA,294.98,295.78,288.84,292.09,41598392
2022-01-14,NVDA,290.96,301.89,288.47,295.18,83778345
2022-01-17,NVDA,291.22,281.05,266.69,276.17,47308068
2022-01-18,NVDA,278.7,272.16,252.2,258.89,80338344
2022-01-19,NVDA,254.42,252.97,242.78,247.86,40107464
2022-01-20,NVDA,245.03,262.43,242.0,252.02,50283345
2022-01-21,NVDA,253.68,256.4,246.92,252.58,63653085
2022-01-24,NVDA,250.63,270.75,255.63,264.28,60986110
2022-01-25,NVDA,261.27,268.29,244.1,255.11,69564303
2022-01-26,NVDA,257.95,265.87,253.58,261.79,43197445
2022-01-27,NVDA,264.84,271.55,253.39,261.18,51288446
2022-01-28,NVDA,263.5,259.12,245.77,251.88,72714410
2022-01-31,NVDA,254.5,262.16,250.41,256.48,40465362
2022-02-01,NVDA,255.75,261.7,251.45,256.39,59369778
2022-02-02,NVDA,255.74,255.71,245.21,250.45,46818336
2022-02-03,NVDA,248.46,253.96,249.89,251.47,53185469
2022-02-04,NVDA,251.99,254.86,246.39,250.72,51284474
2022-02-07,NVDA,249.1,253.32,246.82,249.73,39469888
2022-02-08,NVDA,248.4,250.96,240.38,246.12,46238604
2022-02-09,NVDA,247.94,242.78,222.99,233.86,52221938
2022-02-10,NVDA,237.27,238.7,231.87,235.13,48482640
2022-02-11,NVDA,236.28,235.82,222.03,228.06,80145504
2022-02-14,NVDA,233.09,225.95,214.01,219.24,67694820
2022-02-15,NVDA,217.34,219.87,215.76,217.6,54544514
2022-02-16,NVDA,212.68,227.4,221.49,224.76,39768659
2022-02-17,NVDA,226.73,234.85,215.0,227.0,39048953
2022-02-18,NVDA,224.85,228.76,218.28,222.64,90392953
2022-02-21,NVDA,221.89,227.6,210.07,218.0,36931224
2022-02-22,NVDA,213.26,230.13,220.0,224.27,51737398
2022-02-23,NVDA,221.8,210.62,198.37,203.79,55718243
2022-02-24,NVDA,200.03,219.22,205.15,211.04,45541587
2022-02-25,NVDA,209.92,201.12,186.68,195.91,37016430
2022-02-28,NVDA,194.96,188.04,183.12,185.31,39510008
2022-03-01,NVDA,185.52,187.99,172.9,181.87,42439159
2022-03-02,NVDA,184.64,203.16,195.14,199.24,40413954
2022-03-03,NVDA,200.9,219.89,205.55,213.91,74465737
2022-03-04,NVDA,209.64,224.67,212.87,220.7,49863297
2022-03-07,NVDA,222.35,232.09,216.54,224.47,42729206
2022-03-08,NVDA,224.78,211.99,202.55,208.47,51630388
2022-03-09,NVDA,208.22,216.51,204.19,210.31,61093762
2022-03-10,NVDA,210.25,208.93,200.86,206.11,45088944
2022-03-11,NVDA,206.63,206.79,193.45,199.8,65537165
2022-03-14,NVDA,198.1,208.31,194.71,201.54,34147144
2022-03-15,NVDA,201.09,206.95,190.73,198.15,71052148
2022-03-16,NVDA,201.03,212.37,198.76,205.81,49865895
2022-03-17,NVDA,204.03,198.43,184.92,190.57,49284976
2022-03-18,NVDA,188.16,196.34,185.86,191.61,40614238
2022-03-21,NVDA,191.46,189.42,178.72,185.26,34593574
2022-03-22,NVDA,182.69,187.48,175.91,182.61,30326485
2022-03-23,NVDA,178.74,190.28,178.2,185.33,39773068
2022-03-24,NVDA,184.55,184.86,172.72,177.46,59639909
2022-03-25,NVDA,180.62,182.06,174.85,179.07,37473704
2022-03-28,NVDA,178.99,179.99,175.31,177.94,31421379
2022-03-29,NVDA,178.33,179.79,167.12,173.6,38065311
2022-03-30,NVDA,169.05,172.19,168.16,170.68,44548256
2022-03-31,NVDA,171.6,171.84,166.35,170.0,45077022
2022-04-01,NVDA,170.2,169.05,158.1,165.13,48103509
2022-04-04,NVDA,163.78,170.06,161.35,165.56,68156389
2022-04-05,NVDA,165.93,167.05,161.09,164.07,72733300
2022-04-06,NVDA,164.41,165.05,153.18,160.39,91255362
2022-04-07,NVDA,158.3,173.92,167.65,171.57,30708847
2022-04-08,NVDA,172.27,177.2,172.81,174.93,38677492
2022-04-11,NVDA,177.5,174.4,169.5,172.61,61655876
2022-04-12,NVDA,172.12,175.99,169.73,174.05,43632995
2022-04-13,NVDA,172.19,174.48,162.44,167.27,64732212
2022-04-14,NVDA,166.91,171.99,158.08,164.69,53205247
2022-04-15,NVDA,166.42,166.29,158.29,162.93,80301176
2022-04-18,NVDA,160.47,157.46,152.48,155.18,68363416
2022-04-19,NVDA,156.28,161.15,154.74,158.03,68739774
2022-04-20,NVDA,156.71,157.11,153.83,155.15,44188365
2022-04-21,NVDA,155.62,157.09,149.7,153.27,48559252
2022-04-22,NVDA,152.21,155.97,145.27,150.09,45624596
2022-04-25,NVDA,149.05,172.16,168.5,169.82,31825102
2022-04-26,NVDA,173.0,171.93,160.13,165.66,77754294
2022-04-27,NVDA,162.8,155.68,147.33,152.56,62529547
2022-04-28,NVDA,153.47,146.91,140.54,143.22,45083434
2022-04-29,NVDA,146.27,153.3,142.44,148.09,73950855
2022-05-02,NVDA,149.34,162.33,152.49,156.79,41384760
2022-05-03,NVDA,154.23,154.3,151.34,152.83,28805970
2022-05-04,NVDA,150.42,164.47,157.78,161.42,67642327
2022-05-05,NVDA,159.93,173.26,160.14,166.79,34071284
2022-05-06,NVDA,167.11,174.7,158.61,165.89,47147942
2022-05-09,NVDA,166.35,169.4,158.97,164.51,53189441
2022-05-10,NVDA,161.94,170.75,162.89,166.12,56129561
2022-05-11,NVDA,164.34,177.49,166.3,172.6,64492137
2022-05-12,NVDA,170.88,180.69,172.64,175.84,59517978
2022-05-13,NVDA,175.45,174.16,169.41,171.44,58967754
2022-05-16,NVDA,175.62,174.74,167.78,170.62,39440668
2022-05-17,NVDA,168.66,190.96,177.01,185.47,54614317
2022-05-18,NVDA,183.24,191.85,182.59,187.82,31828369
2022-05-19,NVDA,185.21,203.36,189.02,195.08,79891088
2022-05-20,NVDA,196.61,203.77,197.86,199.91,32827072
2022-05-23,NVDA,199.81,206.04,196.49,202.63,45064331
2022-05-24,NVDA,200.4,209.29,199.2,204.01,33661701
2022-05-25,NVDA,203.1,216.93,208.55,212.14,40164082
2022-05-26,NVDA,210.08,222.59,215.88,218.99,50201832
2022-05-27,NVDA,219.79,227.79,212.62,221.89,42665710
2022-05-30,NVDA,229.2,222.07,210.97,216.18,70477737
2022-05-31,NVDA,217.64,226.27,211.17,220.13,53522028
2022-06-01,NVDA,219.88,222.86,216.57,220.04,43516931
2022-06-02,NVDA,218.24,224.13,213.95,217.79,48035889
2022-06-03,NVDA,214.2,246.47,241.49,243.61,72091283
2022-06-06,NVDA,245.8,232.91,227.11,229.26,65672762
2022-06-07,NVDA,231.18,245.8,232.9,239.0,35530509
2022-06-08,NVDA,237.63,234.04,227.59,231.24,40765147
2022-06-09,NVDA,234.69,239.91,220.87,233.03,57654018
2022-06-10,NVDA,233.09,264.18,252.98,259.48,55591648
2022-06-13,NVDA,261.95,252.21,247.52,250.04,36485267
2022-06-14,NVDA,250.95,246.42,240.78,243.3,62599731
2022-06-15,NVDA,242.78,249.21,237.7,243.7,38273615
2022-06-16,NVDA,240.84,240.09,233.22,235.94,73933869
2022-06-17,NVDA,235.52,248.12,241.91,245.21,58607211
2022-06-20,NVDA,247.75,244.35,236.62,240.46,35603561
2022-06-21,NVDA,238.96,250.88,244.16,247.57,42661633
2022-06-22,NVDA,248.9,241.9,225.74,235.0,42439724
2022-06-23,NVDA,231.88,224.9,212.52,218.75,52456592
2022-06-24,NVDA,220.85,220.93,213.25,217.22,47032080
2022-06-27,NVDA,218.05,209.11,198.54,204.18,35458972
2022-06-28,NVDA,201.17,223.34,211.26,217.79,32908969
2022-06-29,NVDA,217.19,212.29,199.75,205.04,58952380
2022-06-30,NVDA,207.39,198.71,195.51,196.97,54483290
2022-07-01,NVDA,193.93,204.73,193.44,200.81,51608390
2022-07-04,NVDA,198.16,199.2,194.09,196.5,54230450
2022-07-05,NVDA,196.33,188.25,180.74,185.09,41527142
2022-07-06,NVDA,189.94,206.8,196.78,201.68,52837476
2022-07-07,NVDA,200.02,201.17,185.37,194.03,107079834
2022-07-08,NVDA,195.21,196.33,189.54,192.93,71121746
2022-07-11,NVDA,193.54,200.64,185.25,191.73,45855744
2022-07-12,NVDA,190.34,204.67,192.83,197.85,42734710
2022-07-13,NVDA,198.24,207.34,195.58,202.1,21197668
2022-07-14,NVDA,200.99,198.37,193.0,195.83,68898282
2022-07-15,NVDA,194.97,197.87,190.27,193.69,63307551
2022-07-18,NVDA,189.74,197.64,186.18,192.35,42473256
2022-07-19,NVDA,192.29,203.44,191.09,198.8,32541321
2022-07-20,NVDA,201.0,194.23,183.75,189.96,35355104
2022-07-21,NVDA,190.09,209.56,204.54,206.8,57130742
2022-07-22,NVDA,209.57,209.25,191.0,200.94,48677688
2022-07-25,NVDA,202.38,204.43,199.68,201.34,61528507
2022-07-26,NVDA,201.19,193.91,189.49,192.45,51313606
2022-07-27,NVDA,190.97,187.68,180.7,182.91,66823222
2022-07-28,NVDA,181.82,179.72,172.88,176.89,55862624
2022-07-29,NVDA,173.7,178.5,166.26,170.4,64113927
2022-08-01,NVDA,169.84,174.83,159.82,167.93,26712135
2022-08-02,NVDA,168.23,164.54,158.19,161.7,34526230
2022-08-03,NVDA,165.11,170.2,162.91,166.77,44822825
2022-08-04,NVDA,167.85,168.56,157.6,161.88,69123422
2022-08-05,NVDA,160.16,161.36,153.03,156.43,87898428
2022-08-08,NVDA,153.66,156.0,151.98,154.29,47596168
2022-08-09,NVDA,153.9,165.52,157.97,161.07,41618675
2022-08-10,NVDA,162.68,166.05,159.91,162.87,27813803
2022-08-11,NVDA,162.43,169.12,155.25,162.59,64786168
2022-08-12,NVDA,163.67,158.92,148.56,153.68,42392261
2022-08-15,NVDA,153.34,148.98,144.91,147.0,121452520
2022-08-16,NVDA,148.29,144.16,135.45,139.83,40052930
2022-08-17,NVDA,137.09,149.96,145.54,147.86,94029215
2022-08-18,NVDA,150.77,156.98,145.85,151.46,62585474
2022-08-19,NVDA,149.39,149.14,144.11,146.55,36728157
2022-08-22,NVDA,147.98,145.94,140.96,143.54,53606275
2022-08-23,NVDA,143.06,142.42,134.93,139.1,63019056
2022-08-24,NVDA,138.9,137.43,132.7,134.45,46732850
2022-08-25,NVDA,134.06,139.23,135.28,137.33,64290882
2022-08-26,NVDA,137.76,138.92,131.14,136.04,63867469
2022-08-29,NVDA,136.81,153.41,143.45,148.49,59795150
2022-08-30,NVDA,150.42,160.26,150.89,156.66,49753509
2022-08-31,NVDA,159.37,168.59,161.29,165.67,35147060
2022-09-01,NVDA,166.35,172.54,168.46,170.69,48861384
2022-09-02,NVDA,174.28,172.33,165.38,168.15,52711961
2022-09-05,NVDA,168.34,176.04,167.66,172.72,28480161
2022-09-06,NVDA,175.01,173.58,166.95,170.67,52604075
2022-09-07,NVDA,171.57,191.87,178.44,182.88,48568862
2022-09-08,NVDA,181.64,194.11,181.15,186.37,33887126
2022-09-09,NVDA,186.78,190.67,186.23,188.82,45246308
